date,score,percent
2022-03-18,-20.0,-28.57142857142857
2022-03-21,30.0,42.857142857142854
2022-03-22,30.0,42.857142857142854
2022-03-23,10.0,14.285714285714285
2022-03-24,10.0,14.285714285714285
2022-03-25,10.0,14.285714285714285
2022-03-28,10.0,14.285714285714285
2022-03-29,10.0,14.285714285714285
2022-03-30,10.0,14.285714285714285
2022-03-31,20.0,28.57142857142857
2022-04-01,10.0,14.285714285714285
2022-04-04,10.0,14.285714285714285
2022-04-05,10.0,14.285714285714285
2022-04-06,10.0,14.285714285714285
2022-04-07,10.0,14.285714285714285
2022-04-08,10.0,14.285714285714285
2022-04-11,0.0,0.0
2022-04-12,0.0,0.0
2022-04-13,10.0,14.285714285714285
2022-04-14,-20.0,-28.57142857142857
2022-04-18,-20.0,-28.57142857142857
2022-04-19,-10.0,-14.285714285714285
2022-04-20,-10.0,-14.285714285714285
2022-04-21,-10.0,-14.285714285714285
2022-04-22,-30.0,-42.857142857142854
2022-04-25,-30.0,-42.857142857142854
2022-04-26,-50.0,-71.42857142857143
2022-04-27,-50.0,-71.42857142857143
2022-04-28,-50.0,-71.42857142857143
2022-04-29,-30.0,-42.857142857142854
2022-05-02,-30.0,-42.857142857142854
2022-05-03,-20.0,-28.57142857142857
2022-05-04,-20.0,-28.57142857142857
2022-05-05,-30.0,-42.857142857142854
2022-05-06,-30.0,-42.857142857142854
2022-05-09,-50.0,-71.42857142857143
2022-05-10,-50.0,-71.42857142857143
2022-05-11,-50.0,-71.42857142857143
2022-05-12,-30.0,-42.857142857142854
2022-05-13,-20.0,-28.57142857142857
2022-05-16,-20.0,-28.57142857142857
2022-05-17,-20.0,-28.57142857142857
2022-05-18,-30.0,-42.857142857142854
2022-05-19,-50.0,-71.42857142857143
2022-05-20,-50.0,-71.42857142857143
2022-05-23,-40.0,-57.14285714285714
2022-05-24,-40.0,-57.14285714285714
2022-05-25,-20.0,-28.57142857142857
2022-05-26,-10.0,-14.285714285714285
2022-05-27,-10.0,-14.285714285714285
2022-05-31,-20.0,-28.57142857142857
2022-06-01,-10.0,-14.285714285714285
